id;Music;Hiphop, Rap;Raggae;Swing, Jazz;Movies;Comedy;Romantic;Sci-fi;War;Fantasy/Fairy tales;Documentary;Western;History;Psychology;Politics;Reading;Languages;Musical instruments;Writing;Sport;Celebrities;Science and technology;Theatre;Age;Gender;clusters
540;5.0;1.0;2.0;2.0;4.0;4.0;4.0;2.0;4.0;2.0;4.0;1.0;3.0;5.0;5.0;5.0;5.0;1.0;1.0;5.0;1.0;4.0;5.0;19.0;1;3
541;5.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;1.0;3.0;5.0;1.0;5.0;1.0;5.0;5.0;5.0;5.0;1.0;1.0;4.0;3.0;5.0;23.0;1;4
542;5.0;3.0;2.0;3.0;5.0;4.0;2.0;2.0;5.0;3.0;5.0;2.0;3.0;2.0;2.0;1.0;4.0;1.0;1.0;1.0;1.0;5.0;1.0;27.0;0;5
543;5.0;4.0;1.0;1.0;5.0;4.0;1.0;2.0;4.0;1.0;4.0;2.0;4.0;3.0;3.0;5.0;5.0;1.0;4.0;3.0;1.0;4.0;3.0;20.0;0;2
544;5.0;3.0;4.0;4.0;5.0;5.0;5.0;5.0;4.0;5.0;3.0;3.0;2.0;3.0;3.0;4.0;5.0;2.0;1.0;5.0;1.0;2.0;4.0;18.0;1;4
545;5.0;4.0;2.0;2.0;5.0;5.0;5.0;3.0;1.0;4.0;3.0;1.0;3.0;5.0;1.0;2.0;5.0;2.0;4.0;5.0;3.0;1.0;3.0;21.0;1;1
546;5.0;4.0;1.0;2.0;5.0;5.0;5.0;3.0;1.0;5.0;3.0;1.0;2.0;3.0;3.0;1.0;5.0;5.0;1.0;5.0;3.0;3.0;2.0;19.0;1;1
547;5.0;4.0;4.0;4.0;5.0;4.0;4.0;2.0;5.0;5.0;3.0;1.0;2.0;4.0;2.0;3.0;3.0;2.0;1.0;3.0;4.0;2.0;2.0;22.0;1;3
548;5.0;1.0;2.0;3.0;5.0;5.0;5.0;2.0;1.0;4.0;1.0;3.0;3.0;3.0;3.0;2.0;3.0;3.0;1.0;3.0;4.0;2.0;2.0;20.0;1;1
549;4.0;4.0;4.0;3.0;5.0;4.0;2.0;5.0;4.0;4.0;5.0;5.0;2.0;4.0;2.0;1.0;3.0;3.0;1.0;5.0;1.0;4.0;1.0;19.0;0;5
550;5.0;4.0;5.0;4.0;4.0;5.0;5.0;1.0;1.0;5.0;5.0;1.0;3.0;4.0;1.0;1.0;4.0;4.0;1.0;5.0;2.0;2.0;3.0;19.0;1;1
551;5.0;5.0;2.0;2.0;4.0;4.0;2.0;2.0;4.0;3.0;4.0;2.0;4.0;4.0;2.0;2.0;1.0;1.0;1.0;5.0;2.0;2.0;2.0;17.0;0;5
552;5.0;2.0;3.0;3.0;5.0;5.0;3.0;3.0;2.0;4.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;5.0;1.0;4.0;3.0;21.0;0;5
553;5.0;4.0;3.0;4.0;4.0;4.0;5.0;2.0;3.0;5.0;3.0;1.0;3.0;3.0;2.0;4.0;4.0;3.0;2.0;4.0;3.0;3.0;5.0;19.0;1;3
554;4.0;2.0;4.0;4.0;4.0;3.0;3.0;2.0;1.0;2.0;3.0;1.0;4.0;3.0;3.0;4.0;5.0;1.0;1.0;3.0;2.0;4.0;3.0;25.0;1;3
555;5.0;4.0;4.0;3.0;4.0;5.0;4.0;2.0;2.0;5.0;4.0;3.0;4.0;3.0;2.0;3.0;4.0;1.0;1.0;4.0;3.0;3.0;3.0;21.0;1;3
556;5.0;1.0;2.0;5.0;5.0;5.0;3.0;3.0;5.0;3.0;4.0;3.0;2.0;1.0;1.0;5.0;4.0;5.0;1.0;4.0;1.0;4.0;1.0;18.0;0;5
557;5.0;5.0;2.0;1.0;5.0;5.0;5.0;5.0;2.0;1.0;5.0;1.0;4.0;5.0;3.0;4.0;5.0;1.0;1.0;5.0;5.0;3.0;2.0;21.0;1;1
558;5.0;5.0;4.0;3.0;5.0;5.0;3.0;5.0;5.0;3.0;4.0;3.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;17.0;0;5
559;4.0;2.0;2.0;1.0;4.0;4.0;2.0;5.0;1.0;4.0;5.0;1.0;3.0;1.0;2.0;5.0;1.0;3.0;1.0;4.0;2.0;5.0;5.0;22.0;0;2
560;4.0;4.0;4.0;2.0;5.0;5.0;5.0;2.0;5.0;5.0;5.0;3.0;3.0;3.0;3.0;4.0;5.0;5.0;1.0;4.0;4.0;2.0;3.0;18.0;1;4
561;5.0;4.0;2.0;3.0;4.0;5.0;1.0;4.0;5.0;3.0;5.0;4.0;5.0;2.0;5.0;4.0;2.0;2.0;2.0;5.0;4.0;5.0;3.0;23.0;0;2
562;4.0;3.0;2.0;2.0;5.0;5.0;3.0;4.0;4.0;4.0;4.0;2.0;2.0;2.0;2.0;1.0;3.0;1.0;1.0;5.0;2.0;3.0;1.0;22.0;0;5
563;5.0;5.0;2.0;4.0;5.0;5.0;5.0;3.0;4.0;5.0;3.0;1.0;5.0;4.0;1.0;5.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;21.0;1;1
564;5.0;3.0;2.0;2.0;5.0;5.0;5.0;4.0;4.0;4.0;3.0;1.0;2.0;2.0;1.0;5.0;3.0;4.0;1.0;4.0;1.0;2.0;5.0;23.0;1;1
565;5.0;4.0;4.0;4.0;5.0;5.0;4.0;3.0;2.0;3.0;4.0;2.0;3.0;4.0;2.0;3.0;5.0;4.0;3.0;2.0;4.0;3.0;4.0;17.0;1;4
566;5.0;4.0;2.0;1.0;5.0;5.0;2.0;5.0;4.0;2.0;3.0;3.0;3.0;3.0;1.0;1.0;2.0;1.0;1.0;5.0;2.0;1.0;1.0;20.0;0;5
567;5.0;4.0;3.0;3.0;5.0;5.0;3.0;3.0;4.0;3.0;4.0;5.0;5.0;3.0;5.0;2.0;5.0;1.0;1.0;3.0;1.0;2.0;3.0;22.0;0;2
568;4.0;1.0;1.0;1.0;5.0;5.0;2.0;4.0;5.0;3.0;5.0;1.0;3.0;2.0;4.0;3.0;3.0;1.0;1.0;1.0;1.0;5.0;1.0;21.0;0;5
569;5.0;1.0;3.0;4.0;5.0;5.0;2.0;3.0;3.0;5.0;4.0;5.0;3.0;2.0;3.0;5.0;5.0;1.0;1.0;1.0;2.0;5.0;3.0;22.0;1;4
570;4.0;3.0;2.0;2.0;4.0;4.0;4.0;2.0;4.0;2.0;4.0;2.0;4.0;2.0;4.0;1.0;2.0;1.0;1.0;4.0;3.0;4.0;2.0;24.0;0;3
571;5.0;3.0;4.0;2.0;5.0;4.0;4.0;2.0;3.0;3.0;2.0;1.0;1.0;2.0;1.0;4.0;5.0;3.0;1.0;3.0;1.0;2.0;3.0;19.0;1;3
572;5.0;2.0;1.0;4.0;5.0;4.0;5.0;3.0;3.0;3.0;4.0;3.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;2.0;4.0;4.0;18.0;1;4
573;5.0;4.0;2.0;1.0;5.0;5.0;5.0;2.0;1.0;5.0;4.0;1.0;1.0;5.0;1.0;1.0;4.0;1.0;2.0;1.0;1.0;4.0;4.0;24.0;1;1
574;5.0;5.0;2.0;3.0;5.0;5.0;2.0;4.0;1.0;5.0;5.0;3.0;1.0;3.0;3.0;1.0;3.0;4.0;1.0;5.0;1.0;4.0;1.0;22.0;0;5
575;5.0;2.0;1.0;3.0;2.0;5.0;4.0;5.0;5.0;2.0;4.0;3.0;2.0;2.0;4.0;2.0;4.0;5.0;3.0;1.0;1.0;1.0;2.0;20.0;0;2
576;5.0;3.0;5.0;4.0;5.0;5.0;5.0;2.0;1.0;5.0;4.0;2.0;5.0;4.0;2.0;4.0;5.0;1.0;4.0;2.0;4.0;2.0;3.0;20.0;1;4
577;5.0;2.0;1.0;1.0;3.0;4.0;3.0;2.0;3.0;3.0;2.0;1.0;4.0;4.0;1.0;4.0;3.0;1.0;4.0;2.0;3.0;2.0;3.0;19.0;1;3
578;5.0;3.0;4.0;1.0;4.0;5.0;3.0;3.0;4.0;3.0;2.0;1.0;3.0;2.0;1.0;3.0;4.0;1.0;1.0;1.0;2.0;3.0;4.0;21.0;1;1
579;5.0;3.0;4.0;3.0;4.0;4.0;3.0;5.0;3.0;5.0;3.0;3.0;4.0;3.0;2.0;4.0;2.0;3.0;3.0;4.0;1.0;3.0;4.0;25.0;0;2
580;5.0;5.0;5.0;3.0;5.0;5.0;3.0;2.0;4.0;2.0;4.0;3.0;4.0;4.0;4.0;3.0;4.0;2.0;1.0;3.0;1.0;4.0;5.0;20.0;1;4
581;5.0;1.0;1.0;1.0;4.0;5.0;4.0;5.0;2.0;3.0;4.0;2.0;3.0;4.0;3.0;4.0;5.0;3.0;4.0;3.0;1.0;3.0;4.0;20.0;1;4
582;5.0;5.0;4.0;4.0;3.0;5.0;2.0;2.0;2.0;2.0;5.0;2.0;5.0;4.0;4.0;2.0;3.0;3.0;1.0;3.0;1.0;3.0;3.0;23.0;0;2
583;5.0;2.0;2.0;4.0;4.0;2.0;2.0;5.0;3.0;4.0;5.0;1.0;2.0;5.0;2.0;4.0;4.0;5.0;4.0;3.0;1.0;5.0;4.0;27.0;0;2
584;4.0;4.0;3.0;3.0;4.0;4.0;3.0;4.0;5.0;4.0;2.0;2.0;4.0;4.0;2.0;2.0;4.0;2.0;2.0;4.0;2.0;3.0;2.0;21.0;0;2
585;5.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;4.0;3.0;4.0;3.0;3.0;4.0;3.0;4.0;4.0;1.0;1.0;3.0;2.0;3.0;2.0;23.0;1;3
586;5.0;4.0;4.0;4.0;4.0;5.0;5.0;4.0;3.0;3.0;4.0;2.0;3.0;4.0;3.0;2.0;4.0;4.0;1.0;4.0;4.0;3.0;4.0;22.0;1;4
587;3.0;1.0;1.0;3.0;4.0;4.0;4.0;2.0;4.0;3.0;4.0;2.0;3.0;2.0;3.0;3.0;4.0;1.0;1.0;4.0;3.0;3.0;5.0;28.0;1;3
588;4.0;3.0;2.0;4.0;4.0;4.0;4.0;1.0;2.0;3.0;3.0;2.0;3.0;5.0;2.0;5.0;4.0;1.0;2.0;2.0;4.0;2.0;3.0;22.0;1;3
589;5.0;4.0;1.0;1.0;4.0;4.0;3.0;1.0;5.0;2.0;5.0;1.0;1.0;2.0;4.0;3.0;3.0;1.0;1.0;5.0;1.0;4.0;3.0;18.0;0;5
590;5.0;2.0;2.0;2.0;5.0;5.0;5.0;2.0;5.0;5.0;1.0;1.0;3.0;3.0;2.0;5.0;1.0;2.0;3.0;1.0;4.0;2.0;5.0;25.0;1;4
591;5.0;2.0;1.0;2.0;5.0;2.0;3.0;1.0;2.0;3.0;5.0;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1.0;5.0;4.0;3.0;5.0;20.0;1;1
592;4.0;3.0;3.0;2.0;5.0;5.0;5.0;3.0;5.0;5.0;5.0;3.0;5.0;2.0;3.0;3.0;3.0;2.0;1.0;3.0;3.0;1.0;4.0;28.0;1;4
593;5.0;1.0;5.0;3.0;3.0;5.0;4.0;3.0;1.0;5.0;5.0;3.0;5.0;3.0;1.0;4.0;4.0;1.0;1.0;4.0;1.0;5.0;5.0;23.0;1;1
594;5.0;3.0;5.0;4.0;5.0;5.0;5.0;3.0;3.0;5.0;5.0;1.0;3.0;4.0;2.0;5.0;5.0;4.0;3.0;5.0;2.0;3.0;3.0;21.0;1;4
595;5.0;5.0;5.0;2.0;5.0;5.0;4.0;3.0;2.0;5.0;4.0;3.0;4.0;4.0;1.0;5.0;4.0;1.0;1.0;5.0;2.0;4.0;3.0;25.0;1;4
596;5.0;4.0;5.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;4.0;2.0;3.0;4.0;1.0;5.0;5.0;1.0;1.0;5.0;1.0;5.0;5.0;28.0;1;4
597;4.0;3.0;4.0;3.0;5.0;4.0;2.0;4.0;5.0;5.0;4.0;3.0;3.0;3.0;2.0;3.0;3.0;1.0;1.0;1.0;2.0;4.0;3.0;19.0;0;2
598;5.0;3.0;3.0;3.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;4.0;4.0;1.0;5.0;3.0;3.0;1.0;3.0;3.0;3.0;3.0;30.0;1;4
599;5.0;4.0;2.0;2.0;5.0;5.0;4.0;2.0;1.0;5.0;1.0;1.0;2.0;1.0;1.0;2.0;3.0;3.0;2.0;4.0;4.0;1.0;2.0;28.0;1;1
600;5.0;4.0;3.0;4.0;5.0;5.0;4.0;4.0;4.0;5.0;4.0;3.0;3.0;3.0;3.0;4.0;4.0;5.0;4.0;3.0;4.0;4.0;3.0;19.0;1;4
601;5.0;3.0;1.0;1.0;5.0;5.0;5.0;1.0;3.0;5.0;3.0;1.0;3.0;5.0;1.0;5.0;3.0;1.0;3.0;3.0;3.0;1.0;3.0;18.0;1;1
602;5.0;4.0;2.0;2.0;5.0;5.0;4.0;3.0;3.0;3.0;5.0;3.0;5.0;3.0;3.0;3.0;5.0;2.0;1.0;3.0;3.0;2.0;2.0;18.0;0;2
603;5.0;3.0;3.0;3.0;5.0;4.0;2.0;4.0;3.0;2.0;3.0;4.0;4.0;4.0;3.0;5.0;5.0;3.0;2.0;5.0;2.0;4.0;4.0;18.0;0;2
604;5.0;4.0;2.0;4.0;5.0;5.0;4.0;3.0;3.0;5.0;2.0;2.0;3.0;2.0;1.0;4.0;5.0;1.0;1.0;4.0;2.0;2.0;2.0;17.0;1;4
605;5.0;4.0;3.0;4.0;5.0;5.0;3.0;5.0;5.0;3.0;5.0;3.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;4.0;2.0;4.0;3.0;21.0;0;2
606;5.0;3.0;3.0;5.0;5.0;5.0;3.0;4.0;5.0;4.0;5.0;2.0;5.0;5.0;5.0;2.0;5.0;5.0;1.0;5.0;2.0;5.0;2.0;21.0;0;2
607;5.0;5.0;3.0;4.0;4.0;5.0;5.0;3.0;2.0;5.0;3.0;1.0;4.0;5.0;2.0;4.0;4.0;1.0;1.0;4.0;3.0;2.0;5.0;23.0;1;1
608;5.0;3.0;1.0;3.0;5.0;5.0;5.0;3.0;1.0;5.0;5.0;1.0;3.0;3.0;2.0;1.0;5.0;2.0;3.0;3.0;1.0;2.0;4.0;18.0;1;1
609;5.0;3.0;1.0;1.0;5.0;5.0;4.0;2.0;5.0;3.0;2.0;1.0;2.0;1.0;2.0;5.0;5.0;1.0;4.0;1.0;3.0;1.0;2.0;20.0;1;1
610;5.0;5.0;5.0;3.0;5.0;5.0;5.0;1.0;2.0;4.0;2.0;1.0;3.0;5.0;3.0;2.0;5.0;1.0;2.0;5.0;5.0;1.0;3.0;19.0;1;1
611;5.0;3.0;3.0;2.0;5.0;5.0;3.0;1.0;2.0;4.0;2.0;1.0;2.0;3.0;2.0;1.0;4.0;2.0;1.0;5.0;4.0;2.0;3.0;20.0;1;1
612;5.0;4.0;2.0;1.0;5.0;2.0;5.0;1.0;4.0;5.0;4.0;1.0;3.0;3.0;1.0;5.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;26.0;1;1
613;5.0;2.0;2.0;3.0;5.0;3.0;4.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;3.0;3.0;3.0;1.0;2.0;5.0;1.0;3.0;3.0;21.0;1;4
614;5.0;1.0;1.0;2.0;4.0;5.0;2.0;5.0;5.0;5.0;5.0;2.0;5.0;5.0;5.0;3.0;3.0;4.0;2.0;1.0;1.0;5.0;5.0;19.0;0;2
615;4.0;3.0;5.0;3.0;5.0;4.0;2.0;3.0;5.0;4.0;4.0;5.0;3.0;2.0;2.0;2.0;3.0;4.0;1.0;5.0;3.0;3.0;2.0;23.0;0;5
616;5.0;4.0;5.0;2.0;5.0;5.0;5.0;2.0;2.0;5.0;3.0;1.0;2.0;4.0;1.0;1.0;5.0;1.0;1.0;5.0;3.0;2.0;3.0;21.0;1;1
617;5.0;3.0;5.0;4.0;5.0;5.0;4.0;4.0;4.0;4.0;5.0;2.0;4.0;5.0;3.0;2.0;5.0;5.0;3.0;5.0;3.0;5.0;5.0;22.0;1;4
618;5.0;4.0;3.0;2.0;4.0;5.0;2.0;3.0;5.0;2.0;4.0;2.0;2.0;2.0;4.0;3.0;4.0;1.0;1.0;5.0;2.0;4.0;4.0;18.0;0;5
619;5.0;2.0;2.0;2.0;3.0;4.0;3.0;2.0;5.0;3.0;5.0;2.0;2.0;3.0;1.0;5.0;2.0;3.0;2.0;5.0;2.0;4.0;4.0;21.0;1;3
620;5.0;4.0;3.0;4.0;5.0;5.0;4.0;2.0;2.0;5.0;2.0;2.0;2.0;2.0;2.0;3.0;5.0;1.0;1.0;3.0;4.0;2.0;3.0;17.0;1;3
621;4.0;4.0;5.0;3.0;5.0;5.0;4.0;4.0;4.0;5.0;5.0;3.0;3.0;5.0;2.0;4.0;3.0;1.0;1.0;2.0;1.0;2.0;5.0;20.0;1;4
622;4.0;2.0;4.0;2.0;3.0;2.0;4.0;2.0;1.0;4.0;5.0;3.0;3.0;2.0;1.0;3.0;3.0;1.0;1.0;2.0;3.0;2.0;3.0;22.0;1;3
623;5.0;1.0;1.0;3.0;5.0;5.0;5.0;4.0;1.0;4.0;2.0;1.0;1.0;5.0;1.0;2.0;5.0;3.0;1.0;3.0;3.0;4.0;4.0;20.0;1;1
624;5.0;4.0;5.0;5.0;3.0;4.0;4.0;1.0;4.0;1.0;5.0;3.0;5.0;4.0;4.0;5.0;5.0;4.0;4.0;3.0;1.0;1.0;5.0;19.0;1;4
625;5.0;4.0;5.0;1.0;5.0;5.0;4.0;3.0;3.0;5.0;4.0;1.0;3.0;3.0;2.0;5.0;5.0;1.0;1.0;5.0;4.0;2.0;5.0;25.0;1;1
626;4.0;1.0;4.0;3.0;5.0;4.0;3.0;5.0;5.0;4.0;4.0;2.0;4.0;1.0;3.0;3.0;3.0;2.0;1.0;5.0;1.0;5.0;2.0;29.0;0;2
627;5.0;4.0;5.0;3.0;4.0;4.0;4.0;4.0;5.0;3.0;5.0;4.0;5.0;5.0;5.0;3.0;4.0;4.0;3.0;3.0;1.0;4.0;5.0;29.0;0;2
628;5.0;1.0;1.0;3.0;5.0;4.0;3.0;3.0;1.0;3.0;3.0;1.0;3.0;3.0;1.0;3.0;5.0;2.0;2.0;1.0;1.0;1.0;4.0;17.0;1;1
629;5.0;2.0;3.0;5.0;5.0;5.0;2.0;4.0;3.0;3.0;4.0;4.0;3.0;3.0;2.0;3.0;5.0;5.0;2.0;5.0;3.0;3.0;4.0;17.0;1;4
630;4.0;2.0;3.0;2.0;5.0;3.0;3.0;3.0;5.0;3.0;5.0;3.0;3.0;3.0;2.0;2.0;3.0;1.0;1.0;5.0;2.0;3.0;1.0;19.0;0;5
631;4.0;4.0;4.0;5.0;5.0;4.0;4.0;3.0;2.0;5.0;4.0;1.0;5.0;4.0;3.0;5.0;3.0;4.0;5.0;5.0;3.0;4.0;5.0;18.0;1;4
632;5.0;1.0;1.0;3.0;4.0;4.0;3.0;1.0;1.0;3.0;4.0;1.0;1.0;1.0;4.0;1.0;5.0;5.0;1.0;1.0;1.0;4.0;5.0;20.0;1;1
633;5.0;2.0;1.0;4.0;5.0;5.0;5.0;3.0;3.0;5.0;4.0;2.0;5.0;3.0;4.0;5.0;5.0;1.0;1.0;1.0;1.0;2.0;5.0;18.0;1;4
634;4.0;3.0;3.0;3.0;5.0;5.0;5.0;3.0;2.0;4.0;3.0;2.0;2.0;4.0;2.0;1.0;2.0;1.0;1.0;2.0;3.0;1.0;3.0;19.0;1;3
635;5.0;4.0;1.0;4.0;5.0;4.0;1.0;3.0;4.0;1.0;4.0;1.0;5.0;3.0;5.0;1.0;5.0;1.0;5.0;3.0;4.0;4.0;3.0;19.0;0;2
636;5.0;5.0;5.0;3.0;5.0;5.0;3.0;2.0;4.0;3.0;1.0;2.0;2.0;5.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;4.0;1.0;20.0;0;5
637;5.0;2.0;2.0;3.0;3.0;5.0;3.0;2.0;3.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;5.0;3.0;5.0;2.0;5.0;1.0;19.0;0;5
638;5.0;5.0;2.0;2.0;5.0;5.0;3.0;1.0;5.0;4.0;5.0;1.0;5.0;3.0;2.0;4.0;4.0;1.0;2.0;5.0;5.0;5.0;5.0;18.0;1;1
639;5.0;3.0;3.0;4.0;5.0;3.0;5.0;5.0;5.0;3.0;4.0;2.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;2.0;3.0;5.0;16.0;1;4
640;5.0;4.0;3.0;4.0;5.0;5.0;3.0;1.0;4.0;3.0;4.0;1.0;4.0;2.0;3.0;5.0;5.0;1.0;1.0;4.0;4.0;2.0;3.0;18.0;1;4
641;5.0;4.0;3.0;4.0;4.0;5.0;4.0;4.0;2.0;2.0;4.0;2.0;5.0;4.0;5.0;5.0;5.0;1.0;1.0;5.0;1.0;1.0;2.0;19.0;1;4
642;4.0;1.0;4.0;4.0;5.0;4.0;5.0;4.0;3.0;5.0;4.0;3.0;5.0;5.0;5.0;5.0;5.0;5.0;2.0;5.0;2.0;5.0;4.0;24.0;1;4
643;5.0;1.0;2.0;3.0;4.0;4.0;3.0;4.0;2.0;5.0;3.0;2.0;3.0;2.0;1.0;5.0;4.0;5.0;1.0;4.0;1.0;1.0;3.0;19.0;1;3
644;4.0;2.0;2.0;4.0;5.0;4.0;4.0;4.0;4.0;5.0;4.0;3.0;5.0;5.0;4.0;4.0;3.0;3.0;2.0;3.0;3.0;3.0;4.0;20.0;1;4
645;5.0;1.0;1.0;4.0;5.0;3.0;4.0;3.0;3.0;4.0;2.0;1.0;4.0;4.0;1.0;5.0;5.0;5.0;4.0;4.0;3.0;1.0;3.0;21.0;1;4
646;5.0;5.0;1.0;1.0;5.0;5.0;1.0;1.0;5.0;1.0;2.0;4.0;1.0;1.0;3.0;1.0;5.0;1.0;1.0;5.0;1.0;4.0;1.0;23.0;0;5
647;5.0;1.0;2.0;2.0;5.0;5.0;2.0;5.0;5.0;5.0;4.0;5.0;5.0;4.0;5.0;1.0;5.0;3.0;1.0;5.0;1.0;5.0;2.0;23.0;0;5
648;4.0;5.0;2.0;3.0;5.0;5.0;2.0;4.0;5.0;3.0;4.0;3.0;4.0;3.0;5.0;3.0;4.0;3.0;2.0;5.0;4.0;4.0;3.0;17.0;0;2
649;5.0;1.0;2.0;5.0;5.0;4.0;4.0;2.0;1.0;5.0;3.0;1.0;5.0;1.0;1.0;5.0;5.0;5.0;1.0;1.0;1.0;2.0;5.0;18.0;1;1
650;5.0;3.0;4.0;2.0;5.0;5.0;4.0;3.0;5.0;5.0;4.0;5.0;3.0;5.0;3.0;5.0;5.0;3.0;4.0;5.0;1.0;4.0;4.0;26.0;0;2
651;2.0;3.0;3.0;3.0;1.0;4.0;5.0;2.0;2.0;4.0;4.0;2.0;1.0;2.0;2.0;2.0;3.0;1.0;1.0;4.0;1.0;4.0;3.0;22.0;0;3
652;5.0;1.0;3.0;2.0;4.0;5.0;1.0;3.0;3.0;4.0;5.0;2.0;4.0;4.0;3.0;1.0;3.0;1.0;1.0;2.0;1.0;5.0;2.0;25.0;0;5
653;5.0;5.0;4.0;5.0;5.0;3.0;3.0;3.0;2.0;5.0;5.0;1.0;5.0;4.0;2.0;5.0;3.0;5.0;5.0;4.0;2.0;3.0;5.0;18.0;1;4
654;5.0;3.0;3.0;3.0;5.0;5.0;4.0;5.0;3.0;5.0;5.0;3.0;3.0;3.0;2.0;2.0;2.0;5.0;5.0;4.0;2.0;3.0;3.0;15.0;1;4
655;5.0;1.0;1.0;3.0;5.0;5.0;3.0;5.0;5.0;3.0;3.0;3.0;4.0;4.0;1.0;1.0;5.0;5.0;3.0;3.0;3.0;3.0;2.0;17.0;0;2
656;5.0;5.0;1.0;5.0;4.0;5.0;4.0;4.0;4.0;5.0;5.0;3.0;4.0;5.0;2.0;2.0;2.0;1.0;3.0;5.0;2.0;5.0;5.0;22.0;1;4
657;5.0;1.0;2.0;3.0;5.0;5.0;5.0;5.0;1.0;4.0;3.0;1.0;2.0;2.0;1.0;5.0;4.0;5.0;2.0;2.0;5.0;2.0;5.0;21.0;1;1
658;5.0;4.0;2.0;4.0;4.0;4.0;5.0;1.0;4.0;3.0;2.0;1.0;3.0;5.0;1.0;1.0;5.0;1.0;1.0;3.0;5.0;4.0;4.0;21.0;1;1
659;5.0;1.0;3.0;2.0;5.0;4.0;3.0;2.0;4.0;5.0;4.0;2.0;4.0;4.0;4.0;5.0;5.0;5.0;1.0;1.0;2.0;2.0;4.0;19.0;1;4
660;4.0;4.0;3.0;3.0;4.0;4.0;4.0;5.0;3.0;2.0;4.0;2.0;3.0;2.0;4.0;4.0;5.0;3.0;2.0;4.0;3.0;4.0;2.0;26.0;0;2
661;5.0;1.0;4.0;4.0;5.0;5.0;4.0;3.0;2.0;2.0;1.0;2.0;3.0;3.0;3.0;5.0;5.0;1.0;4.0;5.0;4.0;5.0;4.0;26.0;1;4
662;5.0;5.0;5.0;5.0;5.0;3.0;5.0;1.0;5.0;2.0;5.0;3.0;2.0;4.0;1.0;3.0;5.0;1.0;1.0;5.0;2.0;5.0;4.0;19.0;1;4
663;5.0;3.0;1.0;1.0;5.0;5.0;3.0;5.0;5.0;5.0;4.0;2.0;2.0;2.0;1.0;1.0;4.0;1.0;1.0;5.0;1.0;5.0;2.0;20.0;0;5
664;5.0;3.0;3.0;4.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;3.0;5.0;4.0;2.0;5.0;3.0;5.0;5.0;4.0;3.0;5.0;5.0;18.0;0;2
665;5.0;2.0;3.0;2.0;5.0;4.0;4.0;4.0;3.0;2.0;3.0;2.0;4.0;3.0;5.0;5.0;5.0;1.0;1.0;4.0;3.0;2.0;4.0;25.0;1;3
666;5.0;5.0;5.0;1.0;5.0;5.0;1.0;3.0;2.0;1.0;2.0;1.0;2.0;2.0;3.0;2.0;3.0;1.0;1.0;5.0;1.0;5.0;1.0;23.0;0;5
667;5.0;4.0;5.0;1.0;5.0;5.0;3.0;2.0;3.0;2.0;4.0;3.0;5.0;3.0;5.0;4.0;5.0;3.0;1.0;5.0;1.0;4.0;2.0;24.0;0;2
668;5.0;1.0;1.0;3.0;5.0;4.0;3.0;4.0;4.0;2.0;5.0;2.0;5.0;2.0;3.0;5.0;4.0;5.0;3.0;5.0;1.0;4.0;5.0;20.0;0;2
669;5.0;2.0;2.0;3.0;5.0;5.0;4.0;2.0;3.0;4.0;4.0;1.0;3.0;4.0;1.0;5.0;5.0;2.0;2.0;2.0;1.0;3.0;4.0;19.0;1;4
670;5.0;2.0;2.0;3.0;5.0;5.0;2.0;5.0;2.0;4.0;3.0;2.0;2.0;5.0;1.0;2.0;5.0;1.0;1.0;5.0;2.0;5.0;1.0;18.0;0;5
671;5.0;4.0;4.0;4.0;5.0;3.0;3.0;4.0;4.0;3.0;4.0;4.0;4.0;4.0;4.0;1.0;5.0;4.0;5.0;4.0;4.0;3.0;4.0;25.0;1;4
672;4.0;5.0;3.0;3.0;4.0;5.0;3.0;1.0;3.0;3.0;3.0;1.0;3.0;3.0;3.0;1.0;3.0;1.0;1.0;1.0;2.0;3.0;1.0;26.0;0;5
673;3.0;3.0;3.0;3.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;19.0;1;4
674;1.0;1.0;1.0;1.0;4.0;3.0;2.0;2.0;1.0;1.0;5.0;4.0;1.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;4.0;4.0;3.0;16.0;1;3
